FeederID,Feeder_Name,SubID,Substation,Nominal_Voltage,Load_Profile,CZ,COUNTYFP10,NAME10,mhid,Month,Hour,ResCust,ComCust,IndCust,AgrCust,OthCust,TotCust,MonthHour,l_kW,h_kW,ldinc_RE2_2030_kW,ldinc_RE2_2040_kW,ldinc_RE2_2050_kW,ldinc_RE3_2030_kW,ldinc_RE3_2040_kW,ldinc_RE3_2050_kW,ldinc_RE4_2030_kW,ldinc_RE4_2040_kW,ldinc_RE4_2050_kW,ldinc_EV0_2030_kW,ldinc_EV0_2040_kW,ldinc_EV0_2050_kW,ldinc_EV1_2030_kW,ldinc_EV1_2040_kW,ldinc_EV1_2050_kW,ldinc_EV3_2030_kW,ldinc_EV3_2040_kW,ldinc_EV3_2050_kW,ldinc_EV4_2030_kW,ldinc_EV4_2040_kW,ldinc_EV4_2050_kW,ldinc_lo_2030_kW,ldinc_lo_2040_kW,ldinc_lo_2050_kW,ldinc_hi_2030_kW,ldinc_hi_2040_kW,ldinc_hi_2050_kW,ldinc_dr_2030_kW,ldinc_dr_2040_kW,ldinc_dr_2050_kW,B_md,B_mn,B_mx,B_p1,B_p9,B_q1,B_q3,T_md,T_mn,T_mx,T_p1,T_p9,T_q1,T_q3,V_md,V_mn,V_mx,V_p1,V_p9,V_q1,V_q3
182492101,HOLLISTER 2101,18249.0,HOLLISTER,21kV,Redacted,4.0,69.0,San Benito,1,1.0,0.0,4478.0,270.0,66.0,33.0,17.0,4864.0,01_00,,,132.722235317998,467.847507765966,633.212577439558,286.091881353277,761.458320160722,1198.12266723747,390.252086558806,1278.86459409378,1570.45445408604,1167.07285278592,2334.14570557183,4668.29141114366,1904.72883319217,3809.45766638434,7618.91533276867,1450.72365604857,2901.44731209714,5802.89462419427,2619.8087593394,5239.61751867881,10479.2350373576,1736.81553740184,3662.90563225786,7001.01729143175,3010.06084589821,6518.48211277258,12049.6894914437,1557.32493934472,3613.01029966561,6238.7458652297,1850.0,50.0,10000.0,310.0,8040.0,670.0,3680.0,1850.0,50.0,10000.0,310.0,9100.0,670.0,3680.0,6100.0,1180.0,10000.0,2590.0,10000.0,3740.0,9190.0
182492102,HOLLISTER 2102,18249.0,HOLLISTER,21kV,Available,4.0,69.0,San Benito,1,1.0,0.0,379.0,155.0,35.0,161.0,9.0,739.0,01_00,1274.0,1463.0,9.26534371765037,32.6604502743027,44.2045913577317,19.9720838728814,53.1574309764283,83.6409837527643,27.2435113064076,89.2775803860007,109.633478332842,107.932628925308,215.865257850615,431.730515701231,170.36487916514,340.72975833028,681.459516660561,133.496643094258,266.993286188517,533.986572377033,229.404500858301,458.809001716602,917.618003433204,153.46872696714,320.150717164945,617.627556129797,256.648012164709,548.086582102603,1027.25148176605,135.176140231716,305.142838236616,541.363994034073,710.0,50.0,10000.0,190.0,4260.0,380.0,1170.0,870.0,50.0,10000.0,190.0,6850.0,460.0,3470.0,1040.0,290.0,10000.0,580.0,5440.0,740.0,2850.0
182492103,HOLLISTER 2103,18249.0,HOLLISTER,21kV,Available,4.0,69.0,San Benito,1,1.0,0.0,5426.0,390.0,143.0,8.0,28.0,5995.0,01_00,5028.0,5787.0,140.802260024432,496.329693983937,671.762058299925,303.508928799065,807.815300399013,1271.06342753602,414.010324909579,1356.72085903464,1666.06247906348,1418.49818302662,2836.99636605324,5673.99273210649,2312.31715347868,4624.63430695736,9249.26861391473,1762.93870523981,3525.87741047963,7051.75482095926,3178.07600157291,6356.15200314583,12712.3040062916,2066.44763403888,4333.69271087864,8322.81824849528,3592.08632648249,7712.87286218046,14378.3664853551,1832.5085079362,4193.71722508788,7340.05521116996,1150.0,0.0,10000.0,610.0,9150.0,870.0,6200.0,1150.0,0.0,10000.0,610.0,10000.0,870.0,6490.0,7960.0,0.0,10000.0,3980.0,10000.0,6220.0,10000.0
182492104,HOLLISTER 2104,18249.0,HOLLISTER,21kV,Redacted,4.0,69.0,San Benito,1,1.0,0.0,1300.0,467.0,147.0,191.0,14.0,2119.0,01_00,,,29.9202961078877,105.46941085008,142.748558829171,64.4952504276571,171.659694838895,270.099315999511,87.9766525826217,288.301408166462,354.0360978522,365.737159502835,731.474319005668,1462.94863801134,579.884719692233,1159.76943938447,2319.53887876893,452.661913384025,905.323826768052,1810.6476535361,783.120403839003,1566.24080767801,3132.48161535601,517.157163811683,1076.98352160695,2080.74696953561,871.097056421625,1854.54221584447,3486.51771320821,453.713812085456,1019.77572717213,1816.98473586354,930.0,50.0,10000.0,210.0,3560.0,410.0,1930.0,1120.0,50.0,10000.0,190.0,4300.0,410.0,2860.0,1700.0,270.0,10000.0,850.0,9420.0,1100.0,5130.0
182492105,HOLLISTER 2105,18249.0,HOLLISTER,21kV,Available,4.0,69.0,San Benito,1,1.0,0.0,2960.0,285.0,31.0,133.0,8.0,3417.0,01_00,2717.0,3410.0,66.0682731147374,232.89147327177,315.209138888654,142.414694175921,379.049042847499,596.4177397581,194.264972832829,636.61055042446,781.762102922796,778.82714722311,1557.65429444622,3115.30858889243,1266.42466888512,2532.84933777025,5065.6986755405,967.578074459664,1935.15614891933,3870.31229783866,1737.90463142035,3475.80926284071,6951.61852568141,1109.99276863559,2314.20519176683,4466.73003759676,1932.16960425318,4112.41981326517,7733.38062860421,973.09212005594,2194.26484487068,3897.07069181523,730.0,30.0,10000.0,100.0,2370.0,200.0,1520.0,1260.0,30.0,10000.0,220.0,8830.0,530.0,2370.0,1100.0,50.0,10000.0,140.0,3450.0,270.0,2150.0
182492106,HOLLISTER 2106,18249.0,HOLLISTER,21kV,Available,4.0,69.0,San Benito,1,1.0,0.0,3698.0,449.0,93.0,25.0,12.0,4277.0,01_00,4033.0,4663.0,85.5065058777086,301.41148223441,407.948184755538,184.31513812201,490.57070333733,771.89238595098,251.420511816858,823.910497511371,1011.76771689568,979.447478057363,1958.89495611472,3917.78991222944,1588.61492234997,3177.22984469995,6354.4596893999,1216.35363391343,2432.70726782685,4865.4145356537,2176.60407053188,4353.20814106377,8706.41628212753,1400.66877203544,2923.27797116418,5637.30692160468,2428.02458234874,5177.11863857514,9718.18399902321,1230.86798987422,2782.80545362609,4929.55762912512,1170.0,50.0,10000.0,280.0,8190.0,590.0,3940.0,1540.0,50.0,10000.0,340.0,8190.0,720.0,3940.0,5120.0,170.0,10000.0,700.0,10000.0,1240.0,8620.0
182742101,SAN BENITO 2101,18274.0,SAN BENITO,21kV,Redacted,4.0,69.0,San Benito,1,1.0,0.0,1269.0,279.0,43.0,82.0,9.0,1682.0,01_00,,,21.7878568604776,76.802462732134,103.949010250254,46.9652198437971,125.002000193345,196.68539421837,64.0642962430044,209.940095216807,257.807870471318,344.761242299231,689.52248459846,1379.04496919692,553.802206822574,1107.60441364515,2215.2088272903,427.529399753928,855.058799507856,1710.11759901571,754.174813723816,1508.34962744763,3016.69925489526,474.494619597725,980.060799701201,1906.80299323408,818.23910996682,1718.28972266444,3274.50712536658,408.825538542235,899.462579815267,1636.85283966824,1060.0,90.0,10000.0,270.0,7600.0,530.0,1830.0,1150.0,90.0,10000.0,270.0,10000.0,530.0,1830.0,2000.0,840.0,10000.0,1250.0,10000.0,1480.0,6510.0
182742102,SAN BENITO 2102,18274.0,SAN BENITO,21kV,Redacted,4.0,69.0,San Benito,1,1.0,0.0,115.0,26.0,3.0,34.0,0.0,178.0,01_00,,,1.68901727902685,5.95380662986173,8.05823517084411,3.64079259091153,9.69028480366328,15.2472559138959,4.96633074175416,16.2747740933138,19.9855337164917,31.2927702141772,62.5855404283542,125.171080856708,50.2365928463162,100.473185692633,200.946371385265,38.8018701102892,77.6037402205784,155.207480441157,68.3868343500311,136.773668700062,273.547337400124,42.4426627012007,87.2940250242416,170.454736355053,73.3531650917853,153.048442793376,293.532871116616,36.2591009559314,78.860314521668,145.1566145732,2190.0,90.0,9460.0,290.0,9210.0,870.0,4710.0,7380.0,90.0,9460.0,290.0,9210.0,870.0,8150.0,2790.0,1380.0,10000.0,1950.0,10000.0,2170.0,5190.0
182742104,SAN BENITO 2104,18274.0,SAN BENITO,21kV,Available,4.0,69.0,San Benito,1,1.0,0.0,1134.0,92.0,18.0,53.0,1.0,1298.0,01_00,1328.0,1524.0,13.3313203512883,46.9930677903084,63.6032063511138,28.7365753830557,76.4848842086965,120.345751100507,39.1989749962313,128.455895494344,157.744716809253,297.184229270352,594.368458540702,1188.7369170814,483.986793312488,967.973586624976,1935.94717324995,369.293760033384,738.587520066769,1477.17504013354,664.807307660615,1329.61461532123,2659.22923064246,398.03033541644,815.072404275465,1597.52079123404,704.006282656846,1458.07051081557,2816.97394745171,336.383204266583,722.824354035045,1346.48163389066,1160.0,90.0,9010.0,240.0,3180.0,460.0,1530.0,1210.0,90.0,9010.0,240.0,8320.0,460.0,6190.0,1370.0,670.0,10000.0,820.0,8210.0,1110.0,1780.0
183181101,SAN JUSTO 1101,18318.0,SAN JUSTO,12kV,Available,4.0,69.0,San Benito,1,1.0,0.0,477.0,82.0,20.0,54.0,18.0,651.0,01_00,1050.0,1240.0,7.90969692971309,27.8817787154054,37.7368537203215,17.04989424066,45.3797701843182,71.4031613449083,23.2574121696527,76.2150466286685,93.5925976832469,128.006332944797,256.012665889593,512.025331779187,206.582014645061,413.164029290122,826.328058580243,158.84829055834,317.69658111668,635.39316223336,282.15586290157,564.31172580314,1128.62345160628,175.898184799,363.076351300998,706.796323578268,305.413275071222,640.526772431808,1222.21604928953,151.26374511445,332.227712518262,605.617929462433,250.0,50.0,780.0,130.0,570.0,140.0,390.0,590.0,50.0,1940.0,210.0,1530.0,340.0,1450.0,310.0,70.0,780.0,140.0,780.0,200.0,440.0
