FeederID,Feeder_Name,SubID,Substation,Nominal_Voltage,Load_Profile,CZ,COUNTYFP10,NAME10,mhid,Month,Hour,ResCust,ComCust,IndCust,AgrCust,OthCust,TotCust,MonthHour,l_kW,h_kW,ldinc_RE2_2030_kW,ldinc_RE2_2040_kW,ldinc_RE2_2050_kW,ldinc_RE3_2030_kW,ldinc_RE3_2040_kW,ldinc_RE3_2050_kW,ldinc_RE4_2030_kW,ldinc_RE4_2040_kW,ldinc_RE4_2050_kW,ldinc_EV0_2030_kW,ldinc_EV0_2040_kW,ldinc_EV0_2050_kW,ldinc_EV1_2030_kW,ldinc_EV1_2040_kW,ldinc_EV1_2050_kW,ldinc_EV3_2030_kW,ldinc_EV3_2040_kW,ldinc_EV3_2050_kW,ldinc_EV4_2030_kW,ldinc_EV4_2040_kW,ldinc_EV4_2050_kW,ldinc_lo_2030_kW,ldinc_lo_2040_kW,ldinc_lo_2050_kW,ldinc_hi_2030_kW,ldinc_hi_2040_kW,ldinc_hi_2050_kW,ldinc_dr_2030_kW,ldinc_dr_2040_kW,ldinc_dr_2050_kW,B_md,B_mn,B_mx,B_p1,B_p9,B_q1,B_q3,T_md,T_mn,T_mx,T_p1,T_p9,T_q1,T_q3,V_md,V_mn,V_mx,V_p1,V_p9,V_q1,V_q3
43351106,LUCERNE 1106,4335.0,LUCERNE,12kV,Available,2.0,33.0,Lake,1,1.0,0.0,2984.0,210.0,18.0,6.0,3.0,3221.0,01_00,2536.0,3455.0,,,,,,,,,,779.785272126454,1559.5705442529,3119.14108850581,1271.33628720735,2542.6725744147,5085.3451488294,969.15575137805,1938.3115027561,3876.6230055122,1747.50600662338,3495.01201324676,6990.02402649351,969.15575137805,1938.3115027561,3876.6230055122,1747.50600662338,3495.01201324676,6990.02402649351,779.785272126454,1559.5705442529,3119.14108850581,290.0,50.0,6620.0,200.0,1910.0,260.0,1020.0,1410.0,50.0,6640.0,330.0,4700.0,960.0,3780.0,300.0,170.0,10000.0,210.0,2650.0,300.0,1260.0
43141101,MIDDLETOWN 1101,4314.0,MIDDLETOWN,12kV,Redacted,2.0,33.0,Lake,1,1.0,0.0,1744.0,273.0,32.0,26.0,7.0,2082.0,01_00,,,0.227057896116495,0.800381869414466,1.08328431391656,0.489438868479305,1.30268393793883,2.04971843233817,0.667633554519396,2.18784971076683,2.68669438423179,466.15736390252,932.314727805037,1864.62945561007,753.44455234122,1506.88910468244,3013.77820936488,578.605414501351,1157.2108290027,2314.4216580054,1030.05709312926,2060.11418625851,4120.22837251702,579.09485336983,1158.51351294064,2316.47137643774,1030.72472668378,2062.30203596928,4122.91506690125,466.824997457039,934.502577515804,1867.31614999431,460.0,50.0,7160.0,180.0,2550.0,290.0,1040.0,980.0,50.0,7160.0,180.0,3140.0,340.0,2440.0,1090.0,190.0,10000.0,360.0,8680.0,600.0,3830.0
43141102,MIDDLETOWN 1102,4314.0,MIDDLETOWN,12kV,Available,2.0,33.0,Lake,1,1.0,0.0,2134.0,157.0,64.0,19.0,6.0,2380.0,01_00,1994.0,2808.0,,,,,,,,,,558.133926689732,1116.26785337946,2232.53570675892,909.665383185251,1819.3307663705,3638.66153274101,693.642083155541,1387.28416631108,2774.56833262216,1250.12047810871,2500.24095621742,5000.48191243484,693.642083155541,1387.28416631108,2774.56833262216,1250.12047810871,2500.24095621742,5000.48191243484,558.133926689732,1116.26785337946,2232.53570675892,600.0,120.0,8580.0,180.0,1040.0,390.0,840.0,1580.0,120.0,8580.0,180.0,5790.0,470.0,2690.0,850.0,400.0,10000.0,520.0,3980.0,590.0,1040.0
43141103,MIDDLETOWN 1103,4314.0,MIDDLETOWN,12kV,Redacted,2.0,33.0,Lake,1,1.0,0.0,105.0,27.0,5.0,22.0,0.0,159.0,,,,,,,,,,,,,28.7975979778007,57.5951959556012,115.190391911202,46.0941316854059,92.1882633708118,184.376526741624,35.6921515953725,71.384303190745,142.76860638149,62.6295246474408,125.259049294882,250.518098589763,35.6921515953725,71.384303190745,142.76860638149,62.6295246474408,125.259049294882,250.518098589763,28.7975979778007,57.5951959556012,115.190391911202,630.0,110.0,10000.0,180.0,5760.0,400.0,2230.0,1900.0,110.0,10000.0,260.0,5760.0,480.0,4060.0,1360.0,130.0,10000.0,440.0,10000.0,590.0,3220.0
43191101,REDBUD 1101,4319.0,REDBUD,12kV,Available,2.0,33.0,Lake,1,1.0,0.0,1908.0,135.0,27.0,28.0,7.0,2105.0,01_00,1805.0,2334.0,,,,,,,,,,498.652801840561,997.30560368112,1994.61120736224,812.955528641616,1625.91105728323,3251.82211456647,619.74674390194,1239.49348780388,2478.98697560776,1117.4151810821,2234.83036216419,4469.66072432838,619.74674390194,1239.49348780388,2478.98697560776,1117.4151810821,2234.83036216419,4469.66072432838,498.652801840561,997.30560368112,1994.61120736224,350.0,50.0,4310.0,50.0,1320.0,80.0,950.0,950.0,80.0,4310.0,130.0,4190.0,210.0,2360.0,430.0,50.0,10000.0,50.0,2680.0,80.0,1330.0
43191102,REDBUD 1102,4319.0,REDBUD,12kV,Available,2.0,33.0,Lake,1,1.0,0.0,3209.0,163.0,20.0,18.0,5.0,3415.0,01_00,3163.0,4067.0,,,,,,,,,,834.229098307639,1668.45819661527,3336.91639323055,1362.84411419055,2725.68822838109,5451.37645676218,1037.13821460036,2074.27642920072,4148.55285840144,1875.62266338843,3751.24532677687,7502.49065355374,1037.13821460036,2074.27642920072,4148.55285840144,1875.62266338843,3751.24532677687,7502.49065355374,834.229098307639,1668.45819661527,3336.91639323055,350.0,50.0,2500.0,170.0,1950.0,160.0,310.0,1600.0,50.0,2500.0,170.0,2170.0,440.0,2050.0,310.0,120.0,10000.0,330.0,2060.0,300.0,1750.0
42871101,UPPER LAKE 1101,4287.0,UPPER LAKE,12kV,Available,2.0,33.0,Lake,1,1.0,0.0,1014.0,176.0,23.0,102.0,5.0,1320.0,01_00,1140.0,1375.0,,,,,,,,,,272.23087826586,544.461756531718,1088.92351306344,439.26597521359,878.531950427181,1757.06390085436,337.814143656779,675.628287313558,1351.25657462711,599.900914948398,1199.8018298968,2399.60365979359,337.814143656779,675.628287313558,1351.25657462711,599.900914948398,1199.8018298968,2399.60365979359,272.23087826586,544.461756531718,1088.92351306344,90.0,20.0,1890.0,20.0,90.0,90.0,90.0,1140.0,50.0,1890.0,180.0,1890.0,280.0,1520.0,90.0,0.0,4260.0,10.0,90.0,20.0,90.0
42141101,CLEAR LAKE 1101,4214.0,CLEAR LAKE,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,1785.0,318.0,41.0,280.0,1.0,2425.0,01_01,2265.0,2673.0,,,,,,,,,,475.198947191206,950.39789438241,1900.79578876482,749.533884804038,1499.06776960808,2998.13553921615,571.122596033725,1142.24519206745,2284.4903841349,1025.19555097843,2050.39110195685,4100.78220391371,571.122596033725,1142.24519206745,2284.4903841349,1025.19555097843,2050.39110195685,4100.78220391371,475.198947191206,950.39789438241,1900.79578876482,0.0,0.0,80.0,0.0,70.0,0.0,0.0,670.0,50.0,6670.0,150.0,3710.0,280.0,1730.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
42141102,CLEAR LAKE 1102,4214.0,CLEAR LAKE,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,1212.0,460.0,106.0,50.0,4.0,1832.0,01_01,2682.0,3155.0,,,,,,,,,,336.044335060958,672.088670121915,1344.17734024383,522.315452364461,1044.63090472892,2089.26180945784,403.384464949075,806.76892989815,1613.5378597963,707.38472821431,1414.76945642862,2829.53891285724,403.384464949075,806.76892989815,1613.5378597963,707.38472821431,1414.76945642862,2829.53891285724,336.044335060958,672.088670121915,1344.17734024383,720.0,80.0,7270.0,180.0,3350.0,310.0,1700.0,1410.0,80.0,7270.0,180.0,5950.0,310.0,4120.0,1770.0,360.0,10000.0,790.0,5480.0,1320.0,2890.0
43211101,HARTLEY 1101,4321.0,HARTLEY,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,2516.0,399.0,55.0,53.0,4.0,3027.0,01_01,2760.0,3731.0,,,,,,,,,,667.10395881442,1334.20791762884,2668.41583525767,1053.78558516394,2107.57117032787,4215.14234065575,801.865137775004,1603.73027555001,3207.46055110001,1442.76135582546,2885.52271165092,5771.04542330185,801.865137775004,1603.73027555001,3207.46055110001,1442.76135582546,2885.52271165092,5771.04542330185,667.10395881442,1334.20791762884,2668.41583525767,450.0,90.0,5570.0,180.0,870.0,290.0,460.0,1410.0,90.0,5570.0,180.0,3840.0,310.0,2250.0,460.0,190.0,10000.0,390.0,840.0,190.0,350.0
