FeederID,Feeder_Name,SubID,Substation,Nominal_Voltage,Load_Profile,CZ,COUNTYFP10,NAME10,mhid,Month,Hour,ResCust,ComCust,IndCust,AgrCust,OthCust,TotCust,MonthHour,l_kW,h_kW,ldinc_RE2_2030_kW,ldinc_RE2_2040_kW,ldinc_RE2_2050_kW,ldinc_RE3_2030_kW,ldinc_RE3_2040_kW,ldinc_RE3_2050_kW,ldinc_RE4_2030_kW,ldinc_RE4_2040_kW,ldinc_RE4_2050_kW,ldinc_EV0_2030_kW,ldinc_EV0_2040_kW,ldinc_EV0_2050_kW,ldinc_EV1_2030_kW,ldinc_EV1_2040_kW,ldinc_EV1_2050_kW,ldinc_EV3_2030_kW,ldinc_EV3_2040_kW,ldinc_EV3_2050_kW,ldinc_EV4_2030_kW,ldinc_EV4_2040_kW,ldinc_EV4_2050_kW,ldinc_lo_2030_kW,ldinc_lo_2040_kW,ldinc_lo_2050_kW,ldinc_hi_2030_kW,ldinc_hi_2040_kW,ldinc_hi_2050_kW,ldinc_dr_2030_kW,ldinc_dr_2040_kW,ldinc_dr_2050_kW,B_md,B_mn,B_mx,B_p1,B_p9,B_q1,B_q3,T_md,T_mn,T_mx,T_p1,T_p9,T_q1,T_q3,V_md,V_mn,V_mx,V_p1,V_p9,V_q1,V_q3
162211101,CALAVERAS CEMENT 1101,16221.0,CALAVERAS CEMENT,12kV,Available,12.0,9.0,Calaveras,1,1.0,0.0,2882.0,439.0,68.0,24.0,92.0,3505.0,01_00,3854.0,4514.0,25.1039757947299,88.4918226583609,119.770083580001,54.1133416518601,144.02734547237,226.620975493531,73.8149030668606,241.893046315455,297.046312606487,769.494668427183,1538.98933685436,3077.97867370872,1244.24333647783,2488.48667295567,4976.97334591133,955.174634603176,1910.34926920635,3820.69853841271,1701.48802584707,3402.97605169414,6805.95210338827,1009.28797625504,2054.37661467872,4047.31951390624,1775.30292891393,3644.86909800959,7102.99841599476,843.309571494043,1780.88238316982,3375.02498631521,3040.0,1120.0,8370.0,1270.0,5490.0,2000.0,4320.0,3040.0,1120.0,8370.0,1270.0,5490.0,2000.0,4320.0,9900.0,3080.0,10000.0,5160.0,10000.0,7600.0,10000.0
162991101,CORRAL 1101,16299.0,CORRAL,12kV,Available,12.0,9.0,Calaveras,1,1.0,0.0,1642.0,199.0,28.0,216.0,16.0,2101.0,01_00,-1980.0,160.0,2.93613229374716,10.3499023566739,14.0081719764031,6.32903454200887,16.8452735806446,26.5053300731245,8.63330662945924,28.2915340074852,34.7421969457729,434.872581076804,869.745162153605,1739.49032430721,705.357422485259,1410.71484497052,2821.42968994104,540.0602316414,1080.1204632828,2160.2409265656,966.442708369383,1932.88541673877,3865.77083347753,546.389266183409,1096.96573686345,2186.74625663873,975.076014998842,1961.17695074625,3900.5130304233,443.505887706263,898.036696161091,1774.23252125298,460.0,50.0,9210.0,210.0,970.0,0.0,630.0,680.0,50.0,9210.0,230.0,3850.0,440.0,1700.0,590.0,120.0,10000.0,220.0,1260.0,340.0,830.0
162991102,CORRAL 1102,16299.0,CORRAL,12kV,Available,12.0,9.0,Calaveras,1,1.0,0.0,2091.0,103.0,22.0,9.0,19.0,2244.0,01_00,1888.0,2313.0,2.5619381210947,9.03086330736503,12.2229062599207,5.52243333770365,14.698434617006,23.1273691826308,7.53303841663199,24.6859310911775,30.3144919442175,543.365212003769,1086.73042400754,2173.46084801507,887.813326123793,1775.62665224759,3551.25330449517,675.54394023196,1351.08788046392,2702.17576092784,1221.9783356541,2443.9566713082,4887.91334261641,681.066373569664,1365.78631508093,2725.30313011047,1229.51137407073,2468.64260239938,4918.22783456062,550.898250420401,1111.41635509871,2203.77533995929,590.0,50.0,7300.0,260.0,940.0,460.0,590.0,1140.0,50.0,7300.0,340.0,6010.0,620.0,2800.0,590.0,260.0,10000.0,380.0,1480.0,530.0,650.0
162991103,CORRAL 1103,16299.0,CORRAL,12kV,Available,12.0,9.0,Calaveras,1,1.0,0.0,2022.0,68.0,2.0,9.0,4.0,2105.0,01_00,1683.0,2148.0,2.44361169627484,8.61376120821646,11.6583755295584,5.267372613256,14.0195684085062,22.0592017322396,7.18511529681447,23.5457794437519,28.914377935821,523.245368109411,1046.49073621882,2092.98147243764,856.327188650152,1712.6543773003,3425.30875460061,650.690069380142,1301.38013876028,2602.76027752057,1179.81960059761,2359.63920119522,4719.27840239044,655.957441993398,1315.39970716879,2624.81947925281,1187.00471589443,2383.18498063897,4748.19278032626,530.430483406225,1070.03651566257,2121.89585037346,820.0,60.0,7340.0,400.0,2020.0,480.0,1250.0,1810.0,60.0,7340.0,500.0,5540.0,1640.0,5030.0,860.0,190.0,10000.0,440.0,2250.0,590.0,1300.0
163451701,FROGTOWN 1701,16345.0,FROGTOWN,17kV,Available,12.0,9.0,Calaveras,1,1.0,0.0,1594.0,302.0,28.0,20.0,30.0,1974.0,01_00,1894.0,2277.0,0.66871216226132,2.35721857590146,3.19039948970216,1.44145493124629,3.83655714151085,6.03666143463471,1.96625920294715,6.44347426719331,7.9126303984302,429.699808435321,859.399616870641,1718.79923374128,692.277663006014,1384.55532601203,2769.11065202406,533.094610128066,1066.18922025613,2132.37844051227,944.510482757959,1889.02096551592,3778.04193103184,534.536065059313,1070.02577739764,2138.4151019469,946.476741960906,1895.46443978311,3785.95456143027,431.666067638269,865.843091137834,1726.71186413971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163451702,FROGTOWN 1702,16345.0,FROGTOWN,17kV,Available,12.0,9.0,Calaveras,1,1.0,0.0,3295.0,628.0,149.0,46.0,69.0,4187.0,01_00,3503.0,5172.0,0.131972212300546,0.465203667427974,0.629634247049913,0.284475155296734,0.757155263739296,1.19135198879006,0.388046743597043,1.27163763713757,1.5615797015956,888.502243680029,1777.00448736005,3554.00897472011,1431.28394431393,2862.56788862785,5725.13577725571,1102.2763208844,2204.55264176879,4409.10528353758,1952.63934507037,3905.27869014073,7810.55738028146,1102.56079603969,2205.30979703253,4410.29663552637,1953.02739181396,3906.55032777787,7812.11895998306,888.890290423626,1778.27612499719,3555.5705544217,630.0,0.0,10000.0,0.0,2850.0,260.0,1420.0,1090.0,0.0,10000.0,0.0,7730.0,450.0,2940.0,1410.0,0.0,10000.0,260.0,2810.0,760.0,1930.0
163231101,NORTH BRANCH 1101,16323.0,NORTH BRANCH,12kV,Available,12.0,9.0,Calaveras,1,1.0,0.0,996.0,206.0,58.0,12.0,20.0,1292.0,01_00,1742.0,1976.0,1.07270125748518,3.78128509280619,5.11781561279007,2.31228113472216,6.15433650286175,9.68358985732706,3.1541354241423,10.3361705365404,12.6928879978927,269.693481941259,539.386963882517,1078.77392776503,433.763458824828,867.526917649657,1735.05383529931,334.502810935866,669.005621871733,1338.01124374347,591.175442606958,1182.35088521392,2364.70177042783,336.815092070589,675.159958374595,1347.69483360079,594.3295780311,1192.68705575046,2377.39465842572,272.847617365401,549.723134419057,1091.46681576293,360.0,50.0,4610.0,170.0,710.0,250.0,720.0,700.0,50.0,4610.0,160.0,3940.0,360.0,1350.0,680.0,100.0,10000.0,340.0,2060.0,450.0,790.0
162211101,CALAVERAS CEMENT 1101,16221.0,CALAVERAS CEMENT,12kV,Available,12.0,9.0,Calaveras,2,1.0,1.0,2882.0,439.0,68.0,24.0,92.0,3505.0,01_01,3641.0,4287.0,26.8499803377555,94.6465100929524,128.100202751528,57.8769741989517,154.044579458369,242.382672206116,78.9487972815287,258.716929561939,317.706156112582,763.157261766926,1526.31452353385,3052.6290470677,1206.08907700512,2412.17815401025,4824.35630802049,917.35874438758,1834.71748877516,3669.43497755032,1651.80419076636,3303.60838153271,6607.21676306542,975.235718586532,1988.76206823353,3911.81764975644,1730.75298804788,3562.32531109465,6924.922919178,842.106059048454,1785.03145309579,3370.33520318028,3040.0,1110.0,8530.0,1280.0,5660.0,2030.0,4310.0,3040.0,1110.0,8530.0,1280.0,5660.0,2030.0,4310.0,9850.0,3060.0,10000.0,5130.0,10000.0,7560.0,10000.0
162991101,CORRAL 1101,16299.0,CORRAL,12kV,Available,12.0,9.0,Calaveras,2,1.0,1.0,1642.0,199.0,28.0,216.0,16.0,2101.0,01_01,-2060.0,280.0,3.14034298755876,11.0697475576684,14.9824531845168,6.76922469888077,18.0168778072918,28.348800088241,9.23376102330406,30.2592361443974,37.1585486060657,431.999815870901,863.999631741801,1727.9992634836,684.357220666571,1368.71444133314,2737.42888266629,519.392487630823,1038.78497526165,2077.56995052329,938.74075041272,1877.48150082544,3754.96300165088,526.161712329704,1056.80185306894,2105.91875061153,947.974511436024,1907.74073696984,3792.12155025694,441.233576894205,894.258867886198,1765.15781208967,470.0,50.0,10000.0,0.0,980.0,0.0,630.0,720.0,50.0,10000.0,240.0,4320.0,450.0,1710.0,590.0,0.0,10000.0,0.0,1550.0,350.0,840.0
162991102,CORRAL 1102,16299.0,CORRAL,12kV,Available,12.0,9.0,Calaveras,2,1.0,1.0,2091.0,103.0,22.0,9.0,19.0,2244.0,01_01,1749.0,2181.0,2.74012326554016,9.65896812755581,13.0730205931025,5.90652363788183,15.7207242163483,24.7358989064829,8.0569681428532,26.4028602242561,32.4228926434363,541.878303379608,1083.75660675921,2167.51321351843,863.242087440355,1726.48417488071,3452.96834976142,651.807069507801,1303.6141390156,2607.2282780312,1188.48182090378,2376.96364180756,4753.92728361511,657.713593145682,1319.33486323195,2631.96417693769,1196.53878904663,2403.36650203181,4786.35017625855,549.935271522462,1110.15946698347,2199.93610616186,300.0,50.0,7200.0,230.0,670.0,300.0,300.0,1160.0,50.0,7200.0,340.0,5940.0,630.0,2810.0,250.0,230.0,10000.0,300.0,620.0,250.0,260.0
